chordid	label	fifth	type
16692	major-seventh	4	chordtone
16692	major-seventh	4	chordtone
16692	major-seventh	4	chordtone
16692	major-seventh	-1	ornament
16692	major-seventh	-1	ornament
16692	major-seventh	1	unknown
16692	major-seventh	1	unknown
16693	dominant	-2	chordtone
16693	dominant	-2	chordtone
16693	dominant	3	ornament
16694	major	1	chordtone
16694	major	4	chordtone
16694	major	4	chordtone
16695	major-seventh	1	chordtone
16695	major-seventh	4	chordtone
16695	major-seventh	4	chordtone
16696	dominant	1	ornament
16696	dominant	-1	chordtone
16696	dominant	4	ornament
16696	dominant	1	ornament
16697	major-seventh	5	chordtone
16697	major-seventh	1	chordtone
16697	major-seventh	1	chordtone
16698	major	1	chordtone
16698	major	4	chordtone
16699	dominant	3	chordtone
16699	dominant	-2	ornament
16699	dominant	0	unknown
16699	dominant	2	unknown
16700	major-seventh	5	ornament
16700	major-seventh	5	ornament
16700	major-seventh	3	chordtone
16700	major-seventh	0	unknown
16700	major-seventh	1	ornament
16700	major-seventh	5	ornament
16700	major-seventh	-1	ornament
16700	major-seventh	3	chordtone
16700	major-seventh	4	chordtone
16701	major	1	ornament
16701	major	3	chordtone
16702	dominant	2	unknown
16702	dominant	-2	ornament
16702	dominant	0	unknown
16702	dominant	3	chordtone
16702	dominant	-2	ornament
16702	dominant	1	ornament
16702	dominant	3	chordtone
16702	dominant	-1	unknown
16703	major-sixth	2	ornament
16703	major-sixth	4	chordtone
16704	suspended-fourth	3	unknown
16704	suspended-fourth	-1	ornament
16704	suspended-fourth	1	unknown
16704	suspended-fourth	4	ornament
16704	suspended-fourth	-1	ornament
16704	suspended-fourth	2	chordtone
16704	suspended-fourth	4	ornament
16704	suspended-fourth	0	ornament
16705	major	4	chordtone
16706	dominant	4	ornament
16706	dominant	4	ornament
16706	dominant	0	unknown
16706	dominant	2	unknown
16706	dominant	-2	ornament
16706	dominant	0	unknown
16706	dominant	3	chordtone
16706	dominant	-2	ornament
16706	dominant	1	ornament
16707	major	0	chordtone
16707	major	0	chordtone
16707	major	1	ornament
16707	major	3	chordtone
16707	major	0	chordtone
16708	minor-seventh	-2	chordtone
16708	minor-seventh	-2	chordtone
16708	minor-seventh	-2	chordtone
16709	suspended-fourth	-1	chordtone
16709	suspended-fourth	-1	chordtone
16710	dominant	4	chordtone
16711	major-seventh	2	unknown
16711	major-seventh	2	unknown
16711	major-seventh	2	unknown
16711	major-seventh	1	ornament
16711	major-seventh	3	chordtone
16711	major-seventh	0	unknown
16712	minor-seventh	-2	chordtone
16712	minor-seventh	-2	chordtone
16712	minor-seventh	-2	chordtone
16713	suspended-fourth	-1	unknown
16713	suspended-fourth	-1	unknown
16713	suspended-fourth	4	unknown
16714	major-seventh	4	chordtone
16714	major-seventh	4	chordtone
16714	major-seventh	4	chordtone
16714	major-seventh	1	chordtone
16714	major-seventh	5	chordtone
16715	dominant	4	chordtone
16715	dominant	4	chordtone
16715	dominant	4	chordtone
16716	minor	5	ornament
16716	minor	0	chordtone
16716	minor	-3	chordtone
16716	minor	-6	chordtone
16717	dominant	4	chordtone
16717	dominant	4	chordtone
16717	dominant	4	chordtone
16718	minor	5	unknown
16718	minor	0	unknown
16718	minor	-3	chordtone
16718	minor	1	chordtone
16719	dominant	-11	chordtone
16719	dominant	-8	chordtone
16720	dominant	-8	unknown
16720	dominant	-8	unknown
16720	dominant	-10	unknown
16720	dominant	-8	unknown
16721	dominant	1	chordtone
16721	dominant	0	chordtone
16722	minor	-3	chordtone
16722	minor	-3	chordtone
16722	minor	0	chordtone
16723	dominant	4	ornament
16723	dominant	0	unknown
16723	dominant	2	unknown
16723	dominant	-2	ornament
16723	dominant	0	unknown
16723	dominant	3	chordtone
16723	dominant	-2	ornament
16723	dominant	1	ornament
16724	dominant	1	chordtone
16725	major	0	chordtone
16726	major	4	ornament
16726	major	2	chordtone
16727	dominant	0	chordtone
16728	major	1	chordtone
16728	major	4	chordtone
16728	major	4	chordtone
16729	major	1	chordtone
16729	major	0	chordtone
16729	major	4	chordtone
16730	dominant	1	chordtone
16731	dominant	4	ornament
16731	dominant	2	chordtone
16731	dominant	0	ornament
16732	major	1	chordtone
16732	major	4	chordtone
16733	diminished	-6	chordtone
16734	major	1	chordtone
16734	major	0	chordtone
16735	dominant	4	chordtone
16735	dominant	1	chordtone
16736	major	0	chordtone
16737	major	1	chordtone
16738	major	4	ornament
16738	major	2	chordtone
16739	major	1	chordtone
16739	major	4	chordtone
16739	major	1	chordtone
16740	major	1	chordtone
16741	major	4	ornament
16741	major	2	chordtone
16742	major	1	chordtone
16742	major	4	chordtone
16743	dominant	1	chordtone
16744	dominant	4	ornament
16744	dominant	2	chordtone
16744	dominant	0	ornament
16745	major	1	chordtone
16745	major	4	chordtone
16746	diminished	-6	chordtone
16747	major	1	chordtone
16747	major	0	chordtone
16748	dominant	4	chordtone
16748	dominant	1	chordtone
16749	major	0	chordtone
16750	major	0	chordtone
16751	minor	0	chordtone
16752	minor	0	chordtone
16753	major	0	chordtone
16754	major	0	chordtone
16755	minor	0	chordtone
16756	major	4	chordtone
16757	major	0	chordtone
16758	dominant	-2	chordtone
16759	major	4	ornament
16759	major	2	chordtone
16760	major	1	chordtone
16761	dominant	-2	chordtone
16762	major	4	chordtone
16762	major	1	chordtone
16763	major	0	chordtone
16763	major	0	chordtone
16763	major	0	chordtone
16763	major	0	chordtone
16764	dominant	4	chordtone
16764	dominant	4	chordtone
16764	dominant	4	chordtone
16764	dominant	4	chordtone
16765	major	4	chordtone
16765	major	4	chordtone
16766	major	4	ornament
16766	major	2	chordtone
16767	major	1	chordtone
16767	major	1	chordtone
16768	major	1	chordtone
16768	major	1	chordtone
16768	major	0	chordtone
16768	major	5	ornament
16769	major	6	ornament
16769	major	4	chordtone
16769	major	4	chordtone
16769	major	4	chordtone
16770	dominant	1	chordtone
16770	dominant	1	chordtone
16770	dominant	3	ornament
16770	dominant	-2	chordtone
16771	dominant	4	chordtone
16771	dominant	0	chordtone
16772	major	0	chordtone
16772	major	0	chordtone
16772	major	0	chordtone
16772	major	0	chordtone
16773	dominant	4	chordtone
16773	dominant	4	chordtone
16773	dominant	4	chordtone
16773	dominant	4	chordtone
16774	major	4	chordtone
16774	major	4	chordtone
16774	major	6	ornament
16774	major	4	chordtone
16775	major	1	chordtone
16775	major	1	chordtone
16775	major	1	chordtone
16776	diminished	-6	unknown
16776	diminished	-6	unknown
16776	diminished	-1	unknown
16776	diminished	-6	unknown
16777	major	4	chordtone
16777	major	4	chordtone
16778	dominant	1	chordtone
16778	dominant	-1	ornament
16778	dominant	-2	chordtone
16778	dominant	-2	chordtone
16778	dominant	3	ornament
16778	dominant	1	chordtone
16779	major	1	chordtone
16779	major	1	chordtone
16779	major	1	chordtone
16780	dominant	0	unknown
16780	dominant	0	unknown
16780	dominant	4	unknown
16780	dominant	2	unknown
16781	major	1	chordtone
16781	major	4	chordtone
16782	minor	-3	chordtone
16783	major	0	chordtone
16784	major	4	chordtone
16784	major	4	chordtone
16785	dominant	3	ornament
16785	dominant	1	chordtone
16786	major	0	chordtone
16786	major	0	chordtone
16786	major	0	chordtone
16787	minor	-1	chordtone
16787	minor	-1	chordtone
16787	minor	-1	chordtone
16788	dominant	0	chordtone
16788	dominant	0	chordtone
16789	major	0	chordtone
16789	major	1	chordtone
16790	dominant	0	chordtone
16790	dominant	0	chordtone
16791	major	4	unknown
16791	major	2	ornament
16791	major	0	chordtone
16792	major	1	chordtone
16792	major	1	chordtone
16792	major	6	ornament
16792	major	1	chordtone
16792	major	0	chordtone
16793	major	4	chordtone
16793	major	4	chordtone
16793	major	1	chordtone
16793	major	0	chordtone
16793	major	4	chordtone
16793	major	4	chordtone
16794	major	1	chordtone
16794	major	0	chordtone
16794	major	0	chordtone
16794	major	4	chordtone
16794	major	1	chordtone
16795	minor	-3	chordtone
16796	minor	-3	chordtone
16797	major	0	chordtone
16798	major	4	unknown
16798	major	4	unknown
16798	major	2	ornament
16798	major	0	chordtone
16799	dominant	1	unknown
16799	dominant	3	unknown
16800	major	0	chordtone
16800	major	4	ornament
16800	major	-1	chordtone
16801	dominant	0	ornament
16801	dominant	2	chordtone
16801	dominant	4	ornament
16802	major	0	chordtone
16802	major	1	chordtone
16803	major	6	ornament
16803	major	4	chordtone
16804	major	1	chordtone
16804	major	4	chordtone
16805	minor	-3	chordtone
16806	minor	-3	chordtone
16807	major	4	unknown
16807	major	4	unknown
16807	major	2	ornament
16807	major	0	chordtone
16808	dominant	1	unknown
16808	dominant	3	unknown
16809	major	0	chordtone
16809	major	1	chordtone
16810	major	0	chordtone
16810	major	0	chordtone
16810	major	0	chordtone
16810	major	0	chordtone
16811	minor	0	chordtone
16811	minor	0	chordtone
16811	minor	0	chordtone
16811	minor	0	chordtone
16812	major	0	chordtone
16812	major	0	chordtone
16812	major	0	chordtone
16812	major	5	ornament
16812	major	3	unknown
16813	major	4	chordtone
16813	major	4	chordtone
16814	minor	1	chordtone
16814	minor	1	chordtone
16815	diminished	3	chordtone
16815	diminished	3	chordtone
16816	major	1	chordtone
16816	major	1	chordtone
16816	major	1	chordtone
16817	dominant	2	unknown
16817	dominant	2	unknown
16817	dominant	0	ornament
16817	dominant	-2	chordtone
16818	major	4	chordtone
16818	major	4	chordtone
16819	minor	1	chordtone
16819	minor	1	chordtone
16819	minor	1	chordtone
16819	minor	1	chordtone
16820	minor	-3	chordtone
16820	minor	-3	chordtone
16820	minor	-3	chordtone
16820	minor	-3	chordtone
16821	major	4	chordtone
16821	major	4	chordtone
16821	major	4	chordtone
16821	major	4	chordtone
16822	major	0	chordtone
16822	major	0	chordtone
16823	major	1	chordtone
16823	major	4	chordtone
16824	dominant	0	ornament
16824	dominant	-2	chordtone
16825	major	4	unknown
16825	major	2	unknown
16826	major	1	chordtone
16826	major	4	chordtone
16827	dominant	0	ornament
16827	dominant	2	chordtone
16827	dominant	0	ornament
16827	dominant	-2	chordtone
16828	major	4	chordtone
16829	dominant	0	chordtone
16830	minor	0	chordtone
16830	minor	0	chordtone
16831	dominant	1	chordtone
16831	dominant	1	chordtone
16832	minor	-3	chordtone
16832	minor	2	ornament
16832	minor	0	unknown
16832	minor	0	unknown
16833	major	1	chordtone
16833	major	1	chordtone
16834	dominant	1	chordtone
16834	dominant	1	chordtone
16835	major	4	chordtone
16835	major	1	chordtone
16836	diminished	-6	unknown
16836	diminished	-6	unknown
16836	diminished	-1	unknown
16836	diminished	-6	unknown
16837	major	4	ornament
16837	major	4	ornament
16837	major	2	chordtone
16837	major	0	ornament
16838	dominant	-2	chordtone
16838	dominant	-2	chordtone
16838	dominant	3	ornament
16838	dominant	1	chordtone
16839	major	1	chordtone
16840	dominant	0	chordtone
16841	major	1	chordtone
16841	major	1	chordtone
16842	dominant	4	unknown
16842	dominant	2	unknown
16843	major	1	chordtone
16844	minor	0	chordtone
16845	minor	-3	chordtone
16846	major	0	chordtone
16847	major	4	chordtone
16848	dominant	2	chordtone
16849	dominant	3	ornament
16849	dominant	1	chordtone
16850	major	0	chordtone
16850	major	0	chordtone
16850	major	0	chordtone
16851	minor-sixth	-1	chordtone
16851	minor-sixth	-1	chordtone
16851	minor-sixth	-1	chordtone
16852	major	1	chordtone
16853	dominant	0	chordtone
16854	major	0	chordtone
16854	major	1	chordtone
16855	dominant	0	chordtone
16855	dominant	0	chordtone
16856	major	4	unknown
16856	major	2	ornament
16856	major	0	chordtone
16857	major	1	chordtone
16857	major	1	chordtone
16857	major	6	ornament
16857	major	1	chordtone
16857	major	0	chordtone
16858	major	1	chordtone
16858	major	4	chordtone
16858	major	1	chordtone
16858	major	0	chordtone
16858	major	4	chordtone
16858	major	4	chordtone
16859	major	1	chordtone
16859	major	0	chordtone
16859	major	0	chordtone
16859	major	4	chordtone
16859	major	1	chordtone
16860	minor	-3	chordtone
16861	minor	-3	chordtone
16862	minor	-3	chordtone
16863	major	4	unknown
16863	major	4	unknown
16863	major	2	ornament
16863	major	0	chordtone
16864	dominant	4	chordtone
16864	dominant	1	chordtone
16865	major	1	chordtone
16865	major	1	chordtone
16865	major	1	chordtone
16865	major	1	chordtone
16865	major	1	chordtone
16865	major	1	chordtone
16866	dominant	0	chordtone
16866	dominant	0	chordtone
16867	major	0	chordtone
16868	dominant	1	chordtone
16868	dominant	0	chordtone
16868	dominant	0	chordtone
16869	major	4	chordtone
16870	minor	-3	chordtone
16871	major	1	chordtone
16872	minor	-3	chordtone
16873	major	4	unknown
16873	major	4	unknown
16873	major	2	ornament
16873	major	0	chordtone
16874	dominant	1	chordtone
16874	dominant	0	chordtone
16875	major	0	chordtone
16875	major	0	chordtone
16875	major	0	chordtone
16875	major	0	chordtone
16875	major	0	chordtone
16875	major	0	chordtone
16875	major	4	chordtone
16875	major	4	chordtone
16875	major	4	chordtone
16875	major	1	chordtone
16875	major	1	chordtone
16875	major	1	chordtone
16875	major	0	chordtone
16875	major	4	chordtone
16875	major	0	chordtone
16876	major	4	ornament
16876	major	2	chordtone
16876	major	0	ornament
16877	augmented	4	ornament
16877	augmented	2	chordtone
16877	augmented	0	ornament
16878	minor-seventh	-2	chordtone
16879	dominant	4	chordtone
16879	dominant	4	chordtone
16879	dominant	4	chordtone
16879	dominant	1	chordtone
16880	minor-seventh	-2	chordtone
16881	dominant	4	ornament
16881	dominant	1	unknown
16881	dominant	-1	unknown
16882	augmented	4	chordtone
16883	major	1	chordtone
16884	diminished	0	chordtone
16885	dominant	0	chordtone
16885	dominant	1	chordtone
16886	minor-seventh	1	chordtone
16886	minor-seventh	0	chordtone
16886	minor-seventh	0	chordtone
16886	minor-seventh	0	chordtone
16887	diminished	3	chordtone
16888	minor-seventh	-3	chordtone
16888	minor-seventh	1	chordtone
16888	minor-seventh	1	chordtone
16888	minor-seventh	1	chordtone
16888	minor-seventh	0	chordtone
16888	minor-seventh	2	ornament
16889	dominant	-2	unknown
16889	dominant	0	ornament
16889	dominant	2	chordtone
16889	dominant	4	ornament
16889	dominant	-2	unknown
16890	major	4	ornament
16890	major	4	ornament
16890	major	4	ornament
16890	major	2	chordtone
16890	major	0	ornament
16891	augmented	4	ornament
16891	augmented	2	chordtone
16891	augmented	0	ornament
16892	minor-seventh	-2	chordtone
16893	dominant	4	chordtone
16893	dominant	4	chordtone
16894	minor-seventh	0	unknown
16894	minor-seventh	-2	unknown
16894	minor-seventh	3	ornament
16894	minor-seventh	0	unknown
16894	minor-seventh	-2	unknown
16895	dominant	-2	chordtone
16896	major	1	chordtone
16896	major	1	chordtone
16896	major	1	chordtone
16896	major	1	chordtone
16897	dominant	4	chordtone
16897	dominant	1	chordtone
16897	dominant	2	ornament
16898	major	1	chordtone
16898	major	0	chordtone
16898	major	0	chordtone
16899	dominant	4	chordtone
16899	dominant	1	chordtone
16899	dominant	2	ornament
16900	major	1	chordtone
16900	major	8	chordtone
16901	dominant	4	chordtone
16901	dominant	2	ornament
16901	dominant	-2	chordtone
16901	dominant	3	ornament
16901	dominant	1	chordtone
16902	major	1	chordtone
16903	augmented	8	chordtone
16904	major	4	ornament
16904	major	1	chordtone
16904	major	2	chordtone
16904	major	1	chordtone
16904	major	0	ornament
16904	major	5	unknown
16905	diminished	0	ornament
16905	diminished	2	chordtone
16906	minor-seventh	-2	chordtone
16907	dominant	4	ornament
16907	dominant	4	ornament
16907	dominant	-2	chordtone
16907	dominant	2	chordtone
16907	dominant	4	ornament
16907	dominant	-2	chordtone
16907	dominant	2	chordtone
16907	dominant	4	ornament
16907	dominant	4	ornament
16907	dominant	4	ornament
16908	minor-seventh	0	chordtone
16908	minor-seventh	1	chordtone
16908	minor-seventh	-2	ornament
16908	minor-seventh	0	chordtone
16908	minor-seventh	1	chordtone
16908	minor-seventh	-2	ornament
16908	minor-seventh	0	chordtone
16908	minor-seventh	0	chordtone
16908	minor-seventh	0	chordtone
16909	major	1	chordtone
16909	major	0	ornament
16909	major	2	chordtone
16910	dominant	1	unknown
16910	dominant	-4	unknown
16911	dominant	2	ornament
16911	dominant	0	chordtone
16911	dominant	1	chordtone
16912	dominant	0	chordtone
16912	dominant	4	ornament
16912	dominant	-1	unknown
16912	dominant	1	unknown
16912	dominant	3	ornament
16913	major	2	chordtone
16913	major	0	ornament
16913	major	1	chordtone
16913	major	1	chordtone
16914	diminished	8	chordtone
16915	major	4	chordtone
16915	major	9	ornament
16915	major	4	chordtone
16916	dominant	0	chordtone
16917	diminished	-5	chordtone
16918	major	1	chordtone
16918	major	4	chordtone
16919	major	1	chordtone
16920	major	0	chordtone
16921	dominant	0	chordtone
16921	dominant	2	ornament
16921	dominant	1	chordtone
16922	dominant	1	chordtone
16922	dominant	3	ornament
16922	dominant	0	chordtone
16923	major	0	chordtone
16923	major	0	chordtone
16924	half-diminished	-1	ornament
16924	half-diminished	-6	chordtone
16924	half-diminished	0	chordtone
16924	half-diminished	-1	ornament
16925	dominant	0	ornament
16925	dominant	2	chordtone
16925	dominant	4	ornament
16925	dominant	-1	unknown
16925	dominant	1	unknown
16926	major-seventh	0	unknown
16926	major-seventh	5	ornament
16926	major-seventh	3	chordtone
16927	dominant	0	chordtone
16928	half-diminished	-1	ornament
16928	half-diminished	-6	chordtone
16928	half-diminished	0	chordtone
16928	half-diminished	-1	ornament
16929	dominant	0	ornament
16929	dominant	2	chordtone
16929	dominant	4	ornament
16929	dominant	-1	unknown
16929	dominant	1	unknown
16930	major-seventh	9	unknown
16930	major-seventh	-1	unknown
16930	major-seventh	4	unknown
16931	half-diminished	-1	chordtone
16932	dominant	-2	chordtone
16933	dominant	4	chordtone
16933	dominant	1	chordtone
16934	dominant	0	unknown
16934	dominant	-2	unknown
16935	dominant	4	chordtone
16935	dominant	1	chordtone
16936	dominant	0	chordtone
16936	dominant	-2	ornament
16937	major-seventh	4	chordtone
16937	major-seventh	1	ornament
16937	major-seventh	3	chordtone
16938	dominant	4	chordtone
16938	dominant	6	ornament
